Row Created Date Time, Sponsor Name, Sponsor Code, Agency Name, Agency Code,Facility Name, Facility Code, Program Name, Program Code, Populations Served, Agency Phone, Program Phone,  Program Address 1, Program Address 2, Program City, Program State, Program Zip, Operating Certificate Required?, Program Tier, Operating Certificate Duration, Program County, Program Region, Program Type Description, Program Category Description, Program Subcategory Description,Location
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,CAMT Respite Bed,029,Children Adolescents,(518)426-2600,(518)426-2600,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Respite Services,Support,General Support,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Child and Adolescent Mobile Team,016,Children Adolescents,(518)426-2600,(518)429-2390,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Crisis  Intervention,Emergency,Crisis,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Children's HCBS Waiver Individualized Care Coordination,046,Children Adolescents,(518)426-2600,(518)426-2600,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Children's HCBS Waiver Individualized Care Coordination,Support,Care Coordination,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Families United Network,470,Children Adolescents Adults,(518)426-2600,(518)426-2619,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Family Support Services - Children & Family,Support,General Support,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,HCC (14 CARAT),013,Children Adolescents,(518)426-2600,(518)426-2600,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Mental Health Juvenile Justice,012,Adolescents,(518)426-2600,(518)438-8044x107,35 Taft Avenue,,Albany,NY,12203,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"35 Taft Avenue
Albany, NY 12203
(42.675476, -73.822641)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Miriam House,431,Adolescents,(518)426-2600,Not Available,,,,NY,,Y,,36,Albany,Hudson River,Children & Youth Community Residence,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,OMH - Family Support,022,Children Adolescents,(518)426-2600,(518)426-2600x2619,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Family Support Services - Children & Family,Support,General Support,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,OMH - Probation Initiative,031,,(518)426-2600,(518)426-2600,401 New Karner Road Suite 200,,Albany,NY,12205,N,,,Albany,Hudson River,Outreach,Support,General Support,"401 New Karner Road
Albany, NY 12205
(42.734006, -73.847935)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Orissa Healy House,430,Children,(518)426-2600,Not Available,,,,NY,,Y,,36,Albany,Hudson River,Crisis Residence,Emergency,Crisis,
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Parsons Child and Family Adult Mobile Team,034,Adults,(518)426-2600,(518)426-2600,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Crisis  Intervention,Emergency,Crisis,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Parsons Child & Family Center Day Treatment Program,300,Children Adolescents,(518)426-2600,(518)426-2731,60 Academy Road,,Albany,NY,12208,Y,1,36,Albany,Hudson River,Day Treatment,Outpatient,Day Treatment,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Parsons Child & Family Center RTF,040,Adolescents,(518)426-2600,(518)426-2600,60 Academy Road,Winnie Lansing A & B,Albany,NY,12208,Y,,36,Albany,Hudson River,Residential Treatment Facility - Children & Youth,Inpatient,Residential Treatment Facility - Children & Youth,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Recreation for Children & Youth - ARP,471,Children Adolescents,(518)426-2600,(518)426-2772,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Recreation and/or Fitness,Support,General Support,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,RTF Transition Coordinator,017,Adolescents,(518)426-2600,(518)426-2600,60 Academy Road,,Albany,NY,12208,N,,,Albany,Hudson River,Residential Treatment Facility Transition Coordinator - Community,Support,Care Coordination,"60 Academy Road
Albany, NY 12208
(42.649281, -73.78536)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Schuyler Achievement Academy - SBMH,472,Children Adolescents,(518)426-2600,(518)475-6718,676 Clinton Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,School Based Mental Health,Support,Education,"676 Clinton Avenue
Albany, NY 12206
(42.668539, -73.774713)"
04/27/2018 09:52:56 AM,Northern Rivers Family Services Inc.,452099,Parsons Child and Family Center,40400,Parsons Child and Family Center,6223,Sheridan Preparatory Academy - SBMH,001,Children Adolescents,(518)426-2600,(518)431-1650,400 Sheridan Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,School Based Mental Health,Support,Education,"400 Sheridan Avenue
Albany, NY 12206
(42.661901, -73.766364)"
04/27/2018 09:52:56 AM,Prevent Child Abuse New York Inc.,000557,Prevent Child Abuse New York Inc.,47320,Prevent Child Abuse New York Inc.,7947,Parenting Education Initiative,001,Children,(518)445-1273,(518)445-1273,33 Elk Street,2nd Floor,Albany,NY,12207,N,,,Albany,Hudson River,Family Support Services - Children & Family,Support,General Support,"33 Elk Street
Albany, NY 12207
(42.653828, -73.755795)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ALBANY MRT CRISIS S/H,120,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Crisis/Respite Beds,Emergency,Crisis,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ALBANY NURSE OUTREACH,133,Adults,(518)464-1511,(518)462-1094,747 Madison Avenue 2nd Floor,,Albany,NY,12208,N,,,Albany,Hudson River,Outreach,Support,General Support,"747 Madison Avenue
Albany, NY 12208
(42.658738, -73.778715)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,ALBANY OUTREACH,140,Adults,(518)464-1511,(518)462-1094,761 Madison Ave,,Albany,NY,12208,N,,,Albany,Hudson River,Outreach,Support,General Support,"761 Madison Ave
Albany, NY 12208
(42.658967, -73.779115)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Albany Transportation,016,Adults,(518)464-1511,(518)462-1094,314 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Transportation,Support,General Support,"314 Central Avenue
Albany, NY 12206
(42.665139, -73.772929)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Compeer Program,074,Adults,(518)464-1511,(518)462-1094x274,314 Central Avenue,,Albany,NY,12206,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"314 Central Avenue
Albany, NY 12206
(42.665139, -73.772929)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Albany Apartments,435,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Albany Enhanced Supp Housing - Scattered - Comm. Svcs,640,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS Capital District PROS,071,Adults,(518)464-1511,(518)462-1094,306 And 314 Central Avenue,,Albany,NY,12206-2522,Y,,36,Albany,Hudson River,Comprehensive PROS with Clinical Treatment,Outpatient,Personalized Recovery-Oriented Services,"306 And 314 Central Avenue
Albany, NY 12206-2522
(42.664987, -73.772755)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Housing Options Plus,079,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - McKownville Residence,430,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - MICA Apartments,478,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Apartment/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Northern Boulevard Community Residence,441,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - South Lake Community Residence,494,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - South Main Community Residence,440,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS Supp Housing/Transformation SH Albany - Comm Svcs,685,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Aging Out - Comm. Svcs,641,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Albany Co PC Long Stay - Comm. Svcs,655,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Albany County - Comm. Svcs,631,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Albany - Homeless,654,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Albany New Initiative,653,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Albany South End - Comm. Svcs,652,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Community Living - Comm. Svcs,651,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Homeless MICA - Comm. Svcs,639,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing/Medically Enhanced Albany - CommSvcs,667,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Supported Housing MRT SH Albany County - Comm. Svcs,671,Adults,(518)464-1511,Not Available,,,,NY,,N,,,Albany,Hudson River,Supported Housing Community Services,Residential,Unlicensed Housing,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Vliet Street Community Residence,408,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,RSS - Western Avenue Residence,437,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,The RSS Capital District Clinic,104,Adults,(518)464-1511,(518)464-1511,314 Central Avenue,,Albany,NY,12206-2522,Y,,36,Albany,Hudson River,Clinic Treatment,Outpatient,Clinic Treatment,"314 Central Avenue
Albany, NY 12206-2522
(42.665139, -73.772929)"
04/27/2018 09:52:56 AM,Rehabilitation Support Services Inc.,397099,Rehabilitation Support Services Inc.,14370,Rehabilitation Support Services Inc.,7144,Western Turnpike Community Residence,007,Adults,(518)464-1511,Not Available,,,,NY,,Y,1,36,Albany,Hudson River,Congregate/Treatment,Residential,Treatment Program,
04/27/2018 09:52:56 AM,Research Foundation for Mental Hygiene,822099,Research Foundation for Mental Hygiene,28610,Research Foundation for Mental Hygiene,7575,New York State Suicude Prevention Resource Center,002,Adolescents Adults,(518)486-1121,(518)402-1113,150 Broadway,Riverview Center Suite 301,Menands,NY,12204,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"150 Broadway
Menands, NY 12204
(42.687281, -73.728294)"
04/27/2018 09:52:56 AM,Research Foundation for Mental Hygiene,822099,Research Foundation for Mental Hygiene,28610,Research Foundation for Mental Hygiene,7575,On Track NY,005,,(518)486-1121,(518)474-5661,150 Broadway,Riverview Center Suite 301,Menands,NY,12204,N,,,Albany,Hudson River,Advocacy/Support Services,Support,Self-Help,"150 Broadway
Menands, NY 12204
(42.687281, -73.728294)"
